mac,begin_time,end_time,hbase_time_consume,hbase_trace_length,postgre_time_consume,postgre_trace_length
ACF7F34919CF,2014-04-01 08:00:00.0,2014-04-01 21:00:00.0,2,1,0,1
ACF7F34919CF,2014-04-01 08:00:00.0,2014-04-01 22:00:00.0,2,1,0,1
4C8D796458C4,2014-04-01 08:00:00.0,2014-04-01 09:00:00.0,2,0,0,0
4C8D796458C4,2014-04-01 08:00:00.0,2014-04-01 10:00:00.0,2,0,0,0
4C8D796458C4,2014-04-01 08:00:00.0,2014-04-01 11:00:00.0,2,0,0,0
4C8D796458C4,2014-04-01 08:00:00.0,2014-04-01 12:00:00.0,2,0,0,0
4C8D796458C4,2014-04-01 08:00:00.0,2014-04-01 13:00:00.0,2,0,1,0
4C8D796458C4,2014-04-01 08:00:00.0,2014-04-01 14:00:00.0,1,1,0,1
4C8D796458C4,2014-04-01 08:00:00.0,2014-04-01 15:00:00.0,2,1,1,1
4C8D796458C4,2014-04-01 08:00:00.0,2014-04-01 16:00:00.0,1,1,1,1
4C8D796458C4,2014-04-01 08:00:00.0,2014-04-01 17:00:00.0,1,1,0,1
4C8D796458C4,2014-04-01 08:00:00.0,2014-04-01 18:00:00.0,2,1,0,1
4C8D796458C4,2014-04-01 08:00:00.0,2014-04-01 19:00:00.0,2,1,0,1
4C8D796458C4,2014-04-01 08:00:00.0,2014-04-01 20:00:00.0,2,1,0,1
4C8D796458C4,2014-04-01 08:00:00.0,2014-04-01 21:00:00.0,2,1,0,1
4C8D796458C4,2014-04-01 08:00:00.0,2014-04-01 22:00:00.0,2,1,0,1
D022BEC28383,2014-04-01 08:00:00.0,2014-04-01 09:00:00.0,2,0,1,0
D022BEC28383,2014-04-01 08:00:00.0,2014-04-01 10:00:00.0,1,0,1,0
D022BEC28383,2014-04-01 08:00:00.0,2014-04-01 11:00:00.0,1,0,1,0
D022BEC28383,2014-04-01 08:00:00.0,2014-04-01 12:00:00.0,3,0,0,0
D022BEC28383,2014-04-01 08:00:00.0,2014-04-01 13:00:00.0,3,0,0,0
D022BEC28383,2014-04-01 08:00:00.0,2014-04-01 14:00:00.0,1,0,1,0
D022BEC28383,2014-04-01 08:00:00.0,2014-04-01 15:00:00.0,1,0,1,0
D022BEC28383,2014-04-01 08:00:00.0,2014-04-01 16:00:00.0,2,0,0,0
D022BEC28383,2014-04-01 08:00:00.0,2014-04-01 17:00:00.0,2,0,1,0
D022BEC28383,2014-04-01 08:00:00.0,2014-04-01 18:00:00.0,1,0,1,0
D022BEC28383,2014-04-01 08:00:00.0,2014-04-01 19:00:00.0,2,4,0,4
D022BEC28383,2014-04-01 08:00:00.0,2014-04-01 20:00:00.0,2,4,0,4
D022BEC28383,2014-04-01 08:00:00.0,2014-04-01 21:00:00.0,2,4,0,4
D022BEC28383,2014-04-01 08:00:00.0,2014-04-01 22:00:00.0,2,4,0,4
A0EDCD369C06,2014-04-01 08:00:00.0,2014-04-01 09:00:00.0,2,0,0,0
A0EDCD369C06,2014-04-01 08:00:00.0,2014-04-01 10:00:00.0,2,0,0,0
A0EDCD369C06,2014-04-01 08:00:00.0,2014-04-01 11:00:00.0,2,0,1,0
A0EDCD369C06,2014-04-01 08:00:00.0,2014-04-01 12:00:00.0,1,0,1,0
A0EDCD369C06,2014-04-01 08:00:00.0,2014-04-01 13:00:00.0,1,0,1,0
A0EDCD369C06,2014-04-01 08:00:00.0,2014-04-01 14:00:00.0,1,0,0,0
A0EDCD369C06,2014-04-01 08:00:00.0,2014-04-01 15:00:00.0,2,0,0,0
A0EDCD369C06,2014-04-01 08:00:00.0,2014-04-01 16:00:00.0,2,0,0,0
A0EDCD369C06,2014-04-01 08:00:00.0,2014-04-01 17:00:00.0,2,1,0,1
A0EDCD369C06,2014-04-01 08:00:00.0,2014-04-01 18:00:00.0,2,1,1,1
A0EDCD369C06,2014-04-01 08:00:00.0,2014-04-01 19:00:00.0,1,1,1,1
A0EDCD369C06,2014-04-01 08:00:00.0,2014-04-01 20:00:00.0,1,1,1,1
A0EDCD369C06,2014-04-01 08:00:00.0,2014-04-01 21:00:00.0,1,1,1,1
A0EDCD369C06,2014-04-01 08:00:00.0,2014-04-01 22:00:00.0,2,1,1,1
149FE8DA3A8B,2014-04-01 08:00:00.0,2014-04-01 09:00:00.0,2,0,0,0
149FE8DA3A8B,2014-04-01 08:00:00.0,2014-04-01 10:00:00.0,2,0,0,0
149FE8DA3A8B,2014-04-01 08:00:00.0,2014-04-01 11:00:00.0,1,0,1,0
149FE8DA3A8B,2014-04-01 08:00:00.0,2014-04-01 12:00:00.0,1,0,0,0
149FE8DA3A8B,2014-04-01 08:00:00.0,2014-04-01 13:00:00.0,1,0,1,0
149FE8DA3A8B,2014-04-01 08:00:00.0,2014-04-01 14:00:00.0,1,0,1,0
149FE8DA3A8B,2014-04-01 08:00:00.0,2014-04-01 15:00:00.0,1,0,1,0
149FE8DA3A8B,2014-04-01 08:00:00.0,2014-04-01 16:00:00.0,1,0,1,0
149FE8DA3A8B,2014-04-01 08:00:00.0,2014-04-01 17:00:00.0,1,0,1,0
149FE8DA3A8B,2014-04-01 08:00:00.0,2014-04-01 18:00:00.0,1,0,1,0
149FE8DA3A8B,2014-04-01 08:00:00.0,2014-04-01 19:00:00.0,2,0,0,0
149FE8DA3A8B,2014-04-01 08:00:00.0,2014-04-01 20:00:00.0,2,0,0,0
149FE8DA3A8B,2014-04-01 08:00:00.0,2014-04-01 21:00:00.0,2,0,1,0
149FE8DA3A8B,2014-04-01 08:00:00.0,2014-04-01 22:00:00.0,1,0,1,0
F8A45FFE98CF,2014-04-01 08:00:00.0,2014-04-01 09:00:00.0,1,0,1,0
F8A45FFE98CF,2014-04-01 08:00:00.0,2014-04-01 10:00:00.0,1,0,0,0
F8A45FFE98CF,2014-04-01 08:00:00.0,2014-04-01 11:00:00.0,2,0,0,0
F8A45FFE98CF,2014-04-01 08:00:00.0,2014-04-01 12:00:00.0,2,0,0,0
F8A45FFE98CF,2014-04-01 08:00:00.0,2014-04-01 13:00:00.0,1,0,1,0
F8A45FFE98CF,2014-04-01 08:00:00.0,2014-04-01 14:00:00.0,1,0,1,0
F8A45FFE98CF,2014-04-01 08:00:00.0,2014-04-01 15:00:00.0,1,0,0,0
F8A45FFE98CF,2014-04-01 08:00:00.0,2014-04-01 16:00:00.0,2,0,1,0
F8A45FFE98CF,2014-04-01 08:00:00.0,2014-04-01 17:00:00.0,1,0,0,0
F8A45FFE98CF,2014-04-01 08:00:00.0,2014-04-01 18:00:00.0,2,0,0,0
F8A45FFE98CF,2014-04-01 08:00:00.0,2014-04-01 19:00:00.0,2,0,0,0
F8A45FFE98CF,2014-04-01 08:00:00.0,2014-04-01 20:00:00.0,1,0,1,0
F8A45FFE98CF,2014-04-01 08:00:00.0,2014-04-01 21:00:00.0,1,0,1,0
F8A45FFE98CF,2014-04-01 08:00:00.0,2014-04-01 22:00:00.0,1,0,0,0
40A6D9DD1961,2014-04-01 08:00:00.0,2014-04-01 09:00:00.0,2,0,0,0
40A6D9DD1961,2014-04-01 08:00:00.0,2014-04-01 10:00:00.0,2,0,0,0
40A6D9DD1961,2014-04-01 08:00:00.0,2014-04-01 11:00:00.0,2,0,0,0
40A6D9DD1961,2014-04-01 08:00:00.0,2014-04-01 12:00:00.0,2,0,0,0
40A6D9DD1961,2014-04-01 08:00:00.0,2014-04-01 13:00:00.0,2,0,0,0
40A6D9DD1961,2014-04-01 08:00:00.0,2014-04-01 14:00:00.0,2,0,1,0
40A6D9DD1961,2014-04-01 08:00:00.0,2014-04-01 15:00:00.0,1,6,1,6
40A6D9DD1961,2014-04-01 08:00:00.0,2014-04-01 16:00:00.0,1,6,1,6
40A6D9DD1961,2014-04-01 08:00:00.0,2014-04-01 17:00:00.0,2,6,0,6
40A6D9DD1961,2014-04-01 08:00:00.0,2014-04-01 18:00:00.0,2,6,0,6
40A6D9DD1961,2014-04-01 08:00:00.0,2014-04-01 19:00:00.0,2,6,0,6
40A6D9DD1961,2014-04-01 08:00:00.0,2014-04-01 20:00:00.0,2,6,0,6
40A6D9DD1961,2014-04-01 08:00:00.0,2014-04-01 21:00:00.0,2,6,0,6
40A6D9DD1961,2014-04-01 08:00:00.0,2014-04-01 22:00:00.0,2,6,0,6
48746E867D0D,2014-04-01 08:00:00.0,2014-04-01 09:00:00.0,2,0,0,0
48746E867D0D,2014-04-01 08:00:00.0,2014-04-01 10:00:00.0,2,0,0,0
48746E867D0D,2014-04-01 08:00:00.0,2014-04-01 11:00:00.0,2,0,0,0
48746E867D0D,2014-04-01 08:00:00.0,2014-04-01 12:00:00.0,2,13,0,13
48746E867D0D,2014-04-01 08:00:00.0,2014-04-01 13:00:00.0,2,13,0,13
48746E867D0D,2014-04-01 08:00:00.0,2014-04-01 14:00:00.0,2,13,0,13
48746E867D0D,2014-04-01 08:00:00.0,2014-04-01 15:00:00.0,2,13,1,13
48746E867D0D,2014-04-01 08:00:00.0,2014-04-01 16:00:00.0,1,13,1,13
48746E867D0D,2014-04-01 08:00:00.0,2014-04-01 17:00:00.0,2,13,1,13
48746E867D0D,2014-04-01 08:00:00.0,2014-04-01 18:00:00.0,1,13,1,13
48746E867D0D,2014-04-01 08:00:00.0,2014-04-01 19:00:00.0,1,13,1,13
48746E867D0D,2014-04-01 08:00:00.0,2014-04-01 20:00:00.0,2,13,1,13
48746E867D0D,2014-04-01 08:00:00.0,2014-04-01 21:00:00.0,1,13,1,13
48746E867D0D,2014-04-01 08:00:00.0,2014-04-01 22:00:00.0,2,13,0,13
189EFC497A67,2014-04-01 08:00:00.0,2014-04-01 09:00:00.0,2,0,1,0
189EFC497A67,2014-04-01 08:00:00.0,2014-04-01 10:00:00.0,1,0,1,0
189EFC497A67,2014-04-01 08:00:00.0,2014-04-01 11:00:00.0,2,0,0,0
189EFC497A67,2014-04-01 08:00:00.0,2014-04-01 12:00:00.0,2,0,0,0
189EFC497A67,2014-04-01 08:00:00.0,2014-04-01 13:00:00.0,1,0,1,0
189EFC497A67,2014-04-01 08:00:00.0,2014-04-01 14:00:00.0,1,0,1,0
189EFC497A67,2014-04-01 08:00:00.0,2014-04-01 15:00:00.0,1,0,1,0
189EFC497A67,2014-04-01 08:00:00.0,2014-04-01 16:00:00.0,1,0,1,0
189EFC497A67,2014-04-01 08:00:00.0,2014-04-01 17:00:00.0,1,0,1,0
189EFC497A67,2014-04-01 08:00:00.0,2014-04-01 18:00:00.0,1,0,1,0
189EFC497A67,2014-04-01 08:00:00.0,2014-04-01 19:00:00.0,1,0,1,0
189EFC497A67,2014-04-01 08:00:00.0,2014-04-01 20:00:00.0,1,0,0,0
189EFC497A67,2014-04-01 08:00:00.0,2014-04-01 21:00:00.0,2,6,0,6
189EFC497A67,2014-04-01 08:00:00.0,2014-04-01 22:00:00.0,2,38,1,38
2064320476C4,2014-04-01 08:00:00.0,2014-04-01 09:00:00.0,2,0,0,0
2064320476C4,2014-04-01 08:00:00.0,2014-04-01 10:00:00.0,1,0,1,0
2064320476C4,2014-04-01 08:00:00.0,2014-04-01 11:00:00.0,1,0,1,0
2064320476C4,2014-04-01 08:00:00.0,2014-04-01 12:00:00.0,1,0,0,0
2064320476C4,2014-04-01 08:00:00.0,2014-04-01 13:00:00.0,2,0,0,0
2064320476C4,2014-04-01 08:00:00.0,2014-04-01 14:00:00.0,1,0,1,0
2064320476C4,2014-04-01 08:00:00.0,2014-04-01 15:00:00.0,1,0,1,0
2064320476C4,2014-04-01 08:00:00.0,2014-04-01 16:00:00.0,1,0,0,0
2064320476C4,2014-04-01 08:00:00.0,2014-04-01 17:00:00.0,2,0,1,0
2064320476C4,2014-04-01 08:00:00.0,2014-04-01 18:00:00.0,1,0,1,0
2064320476C4,2014-04-01 08:00:00.0,2014-04-01 19:00:00.0,2,0,0,0
2064320476C4,2014-04-01 08:00:00.0,2014-04-01 20:00:00.0,2,4,0,4
2064320476C4,2014-04-01 08:00:00.0,2014-04-01 21:00:00.0,2,4,1,4
2064320476C4,2014-04-01 08:00:00.0,2014-04-01 22:00:00.0,1,4,0,4
847A88A167B7,2014-04-01 08:00:00.0,2014-04-01 09:00:00.0,1,0,1,0
847A88A167B7,2014-04-01 08:00:00.0,2014-04-01 10:00:00.0,2,0,0,0
847A88A167B7,2014-04-01 08:00:00.0,2014-04-01 11:00:00.0,2,0,0,0
847A88A167B7,2014-04-01 08:00:00.0,2014-04-01 12:00:00.0,2,0,0,0
847A88A167B7,2014-04-01 08:00:00.0,2014-04-01 13:00:00.0,2,0,0,0
847A88A167B7,2014-04-01 08:00:00.0,2014-04-01 14:00:00.0,2,0,0,0
847A88A167B7,2014-04-01 08:00:00.0,2014-04-01 15:00:00.0,2,14,2,14
847A88A167B7,2014-04-01 08:00:00.0,2014-04-01 16:00:00.0,2,33,2,33
847A88A167B7,2014-04-01 08:00:00.0,2014-04-01 17:00:00.0,3,33,2,33
847A88A167B7,2014-04-01 08:00:00.0,2014-04-01 18:00:00.0,2,33,3,33
847A88A167B7,2014-04-01 08:00:00.0,2014-04-01 19:00:00.0,2,33,2,33
847A88A167B7,2014-04-01 08:00:00.0,2014-04-01 20:00:00.0,3,33,2,33
847A88A167B7,2014-04-01 08:00:00.0,2014-04-01 21:00:00.0,3,33,2,33
847A88A167B7,2014-04-01 08:00:00.0,2014-04-01 22:00:00.0,2,33,2,33
24DEC6CBFF20,2014-04-01 08:00:00.0,2014-04-01 09:00:00.0,2,0,0,0
24DEC6CBFF20,2014-04-01 08:00:00.0,2014-04-01 10:00:00.0,2,0,0,0
24DEC6CBFF20,2014-04-01 08:00:00.0,2014-04-01 11:00:00.0,2,0,0,0
24DEC6CBFF20,2014-04-01 08:00:00.0,2014-04-01 12:00:00.0,2,0,0,0
24DEC6CBFF20,2014-04-01 08:00:00.0,2014-04-01 13:00:00.0,1,0,0,0
24DEC6CBFF20,2014-04-01 08:00:00.0,2014-04-01 14:00:00.0,2,0,0,0
24DEC6CBFF20,2014-04-01 08:00:00.0,2014-04-01 15:00:00.0,2,0,0,0
24DEC6CBFF20,2014-04-01 08:00:00.0,2014-04-01 16:00:00.0,2,0,0,0
24DEC6CBFF20,2014-04-01 08:00:00.0,2014-04-01 17:00:00.0,1,0,1,0
24DEC6CBFF20,2014-04-01 08:00:00.0,2014-04-01 18:00:00.0,1,0,1,0
24DEC6CBFF20,2014-04-01 08:00:00.0,2014-04-01 19:00:00.0,1,0,0,0
24DEC6CBFF20,2014-04-01 08:00:00.0,2014-04-01 20:00:00.0,1,0,0,0
24DEC6CBFF20,2014-04-01 08:00:00.0,2014-04-01 21:00:00.0,2,0,0,0
24DEC6CBFF20,2014-04-01 08:00:00.0,2014-04-01 22:00:00.0,2,0,0,0
3CD0F86E9663,2014-04-01 08:00:00.0,2014-04-01 09:00:00.0,1,0,1,0
3CD0F86E9663,2014-04-01 08:00:00.0,2014-04-01 10:00:00.0,1,0,1,0
3CD0F86E9663,2014-04-01 08:00:00.0,2014-04-01 11:00:00.0,1,0,0,0
3CD0F86E9663,2014-04-01 08:00:00.0,2014-04-01 12:00:00.0,2,0,0,0
3CD0F86E9663,2014-04-01 08:00:00.0,2014-04-01 13:00:00.0,2,0,0,0
3CD0F86E9663,2014-04-01 08:00:00.0,2014-04-01 14:00:00.0,2,0,0,0
3CD0F86E9663,2014-04-01 08:00:00.0,2014-04-01 15:00:00.0,2,0,0,0
3CD0F86E9663,2014-04-01 08:00:00.0,2014-04-01 16:00:00.0,2,0,0,0
3CD0F86E9663,2014-04-01 08:00:00.0,2014-04-01 17:00:00.0,2,0,0,0
3CD0F86E9663,2014-04-01 08:00:00.0,2014-04-01 18:00:00.0,2,0,0,0
3CD0F86E9663,2014-04-01 08:00:00.0,2014-04-01 19:00:00.0,2,1,0,1
3CD0F86E9663,2014-04-01 08:00:00.0,2014-04-01 20:00:00.0,2,13,1,13
3CD0F86E9663,2014-04-01 08:00:00.0,2014-04-01 21:00:00.0,1,13,1,13
3CD0F86E9663,2014-04-01 08:00:00.0,2014-04-01 22:00:00.0,2,13,0,13
D8969555F50B,2014-04-01 08:00:00.0,2014-04-01 09:00:00.0,2,0,0,0
D8969555F50B,2014-04-01 08:00:00.0,2014-04-01 10:00:00.0,2,0,1,0
D8969555F50B,2014-04-01 08:00:00.0,2014-04-01 11:00:00.0,2,0,2,0
D8969555F50B,2014-04-01 08:00:00.0,2014-04-01 12:00:00.0,1,0,0,0
D8969555F50B,2014-04-01 08:00:00.0,2014-04-01 13:00:00.0,1,0,1,0
D8969555F50B,2014-04-01 08:00:00.0,2014-04-01 14:00:00.0,1,0,1,0
D8969555F50B,2014-04-01 08:00:00.0,2014-04-01 15:00:00.0,1,0,0,0
D8969555F50B,2014-04-01 08:00:00.0,2014-04-01 16:00:00.0,2,0,0,0
D8969555F50B,2014-04-01 08:00:00.0,2014-04-01 17:00:00.0,1,0,1,0
D8969555F50B,2014-04-01 08:00:00.0,2014-04-01 18:00:00.0,1,0,0,0
D8969555F50B,2014-04-01 08:00:00.0,2014-04-01 19:00:00.0,2,1,0,1
D8969555F50B,2014-04-01 08:00:00.0,2014-04-01 20:00:00.0,2,1,0,1
D8969555F50B,2014-04-01 08:00:00.0,2014-04-01 21:00:00.0,2,1,0,1
D8969555F50B,2014-04-01 08:00:00.0,2014-04-01 22:00:00.0,2,1,0,1
D8D1CBC20BA8,2014-04-01 08:00:00.0,2014-04-01 09:00:00.0,2,0,0,0
D8D1CBC20BA8,2014-04-01 08:00:00.0,2014-04-01 10:00:00.0,2,0,0,0
D8D1CBC20BA8,2014-04-01 08:00:00.0,2014-04-01 11:00:00.0,2,0,0,0
D8D1CBC20BA8,2014-04-01 08:00:00.0,2014-04-01 12:00:00.0,1,0,1,0
D8D1CBC20BA8,2014-04-01 08:00:00.0,2014-04-01 13:00:00.0,1,0,1,0
D8D1CBC20BA8,2014-04-01 08:00:00.0,2014-04-01 14:00:00.0,1,0,0,0
D8D1CBC20BA8,2014-04-01 08:00:00.0,2014-04-01 15:00:00.0,2,0,0,0
D8D1CBC20BA8,2014-04-01 08:00:00.0,2014-04-01 16:00:00.0,1,11,1,11
D8D1CBC20BA8,2014-04-01 08:00:00.0,2014-04-01 17:00:00.0,1,11,0,11
D8D1CBC20BA8,2014-04-01 08:00:00.0,2014-04-01 18:00:00.0,2,11,1,11
D8D1CBC20BA8,2014-04-01 08:00:00.0,2014-04-01 19:00:00.0,1,11,1,11
D8D1CBC20BA8,2014-04-01 08:00:00.0,2014-04-01 20:00:00.0,1,11,1,11
D8D1CBC20BA8,2014-04-01 08:00:00.0,2014-04-01 21:00:00.0,1,11,1,11
D8D1CBC20BA8,2014-04-01 08:00:00.0,2014-04-01 22:00:00.0,1,11,0,11
EC89F586338F,2014-04-01 08:00:00.0,2014-04-01 09:00:00.0,1,0,0,0
EC89F586338F,2014-04-01 08:00:00.0,2014-04-01 10:00:00.0,2,0,0,0
EC89F586338F,2014-04-01 08:00:00.0,2014-04-01 11:00:00.0,2,0,0,0
EC89F586338F,2014-04-01 08:00:00.0,2014-04-01 12:00:00.0,2,0,0,0
EC89F586338F,2014-04-01 08:00:00.0,2014-04-01 13:00:00.0,2,0,0,0
EC89F586338F,2014-04-01 08:00:00.0,2014-04-01 14:00:00.0,2,3,1,4
EC89F586338F,2014-04-01 08:00:00.0,2014-04-01 15:00:00.0,1,3,1,4
EC89F586338F,2014-04-01 08:00:00.0,2014-04-01 16:00:00.0,1,3,1,4
EC89F586338F,2014-04-01 08:00:00.0,2014-04-01 17:00:00.0,1,3,1,4
EC89F586338F,2014-04-01 08:00:00.0,2014-04-01 18:00:00.0,1,3,1,4
EC89F586338F,2014-04-01 08:00:00.0,2014-04-01 19:00:00.0,1,3,0,4
EC89F586338F,2014-04-01 08:00:00.0,2014-04-01 20:00:00.0,2,3,0,4
EC89F586338F,2014-04-01 08:00:00.0,2014-04-01 21:00:00.0,2,3,0,4
EC89F586338F,2014-04-01 08:00:00.0,2014-04-01 22:00:00.0,1,3,1,4
7CFADF5846C6,2014-04-01 08:00:00.0,2014-04-01 09:00:00.0,1,0,0,0
7CFADF5846C6,2014-04-01 08:00:00.0,2014-04-01 10:00:00.0,2,0,0,0
7CFADF5846C6,2014-04-01 08:00:00.0,2014-04-01 11:00:00.0,1,0,0,0
7CFADF5846C6,2014-04-01 08:00:00.0,2014-04-01 12:00:00.0,2,0,0,0
7CFADF5846C6,2014-04-01 08:00:00.0,2014-04-01 13:00:00.0,1,0,0,0
7CFADF5846C6,2014-04-01 08:00:00.0,2014-04-01 14:00:00.0,1,0,0,0
7CFADF5846C6,2014-04-01 08:00:00.0,2014-04-01 15:00:00.0,1,0,0,0
7CFADF5846C6,2014-04-01 08:00:00.0,2014-04-01 16:00:00.0,1,0,1,0
7CFADF5846C6,2014-04-01 08:00:00.0,2014-04-01 17:00:00.0,1,0,0,0
7CFADF5846C6,2014-04-01 08:00:00.0,2014-04-01 18:00:00.0,1,0,1,0
7CFADF5846C6,2014-04-01 08:00:00.0,2014-04-01 19:00:00.0,1,2,1,2
7CFADF5846C6,2014-04-01 08:00:00.0,2014-04-01 20:00:00.0,1,2,0,2
7CFADF5846C6,2014-04-01 08:00:00.0,2014-04-01 21:00:00.0,2,2,0,2
7CFADF5846C6,2014-04-01 08:00:00.0,2014-04-01 22:00:00.0,1,2,1,2
